,timestep,reward
0,9192.0,-2.33263884753515
1,17384.0,-2.315997841836252
2,25576.0,-2.220858745864541
3,33768.0,-1.1462566863036256
4,41960.0,-1.0647550506966206
5,50152.0,-1.8606672741786343
6,58344.0,-1.384336505996952
7,66536.0,-1.1232136692207473
8,74728.0,-1.5400005345564332
9,82920.0,-0.9924929178147195
10,91112.0,-2.2972261068545397
11,99304.0,-2.6617937136744945
12,107496.0,-2.7462448642299946
13,115688.0,-2.030898855178081
14,123880.0,-1.8459394357136545
15,132072.0,-2.2255319426281543
16,140264.0,-1.881250925623431
17,148456.0,-1.3798748044561242
18,156648.0,-0.7713567294453053
19,164840.0,-2.883839100345178
20,173032.0,-3.0232746362010188
21,181224.0,-3.1980027599829075
22,189416.0,-4.862886370200517
23,197608.0,-2.709038286843371
24,205800.0,-2.1591304574082764
25,213992.0,-2.369844287702288
26,222184.0,-2.734333675957075
27,230376.0,-2.828329062679328
28,238568.0,-2.9164203347740636
29,246760.0,-3.493990005463204
30,254952.0,-3.5892174444273883
31,263144.0,-2.6919075762811104
32,271336.0,-2.688368344885999
33,279528.0,-2.32080460497799
34,287720.0,-3.670470293819767
35,295912.0,-2.9736955679023933
36,304104.0,-3.667296710128525
37,312296.0,-4.417483469426249
38,320488.0,-2.838388410399977
39,328680.0,-3.03041900051914
40,336872.0,-1.5495366064270293
41,345064.0,-2.972155176586615
42,353256.0,-3.0855016698831506
43,361448.0,-3.0295373185309336
44,369640.0,-2.557823991989812
45,377832.0,-2.618108655852776
46,386024.0,-2.972000607760981
47,394216.0,-3.9699134961915092
48,402408.0,-2.4544278712476197
49,410600.0,-3.3080560486473147
50,418792.0,-3.2612966248059085
51,426984.0,-3.8719679720742213
52,435176.0,-2.50374461197794
53,443368.0,-2.7732478907928826
54,451560.0,-2.322444911110072
55,459752.0,-3.7343391526901937
56,467944.0,-3.786651517818378
57,476136.0,-1.0520617220615127
58,484328.0,-3.0932013728316434
59,492520.0,-2.343768856301693
60,500712.0,-2.862881484626453
61,508904.0,-1.885527647120569
62,517096.0,-3.502345644719012
63,525288.0,-2.589150169398886
64,533480.0,-2.122143694209025
65,541672.0,-2.346033871825569
66,549864.0,-1.3871193369173203
67,558056.0,-1.2084129510058443
68,566248.0,-2.4322055658511963
69,574440.0,-2.7875175027187313
70,582632.0,-3.398914231377893
71,590824.0,-1.2231316746797232
72,599016.0,-2.5172343241561115
73,607208.0,-2.452175993931015
74,615400.0,-3.442197616224592
75,623592.0,-4.481378758004713
76,631784.0,-4.555314633887768
77,639976.0,-3.345931426700604
78,648168.0,-3.0978775480479097
79,656360.0,-4.310804986682513
80,664552.0,-2.9083659807280466
81,672744.0,-3.4053139156944687
82,680936.0,-3.820265294041803
83,689128.0,-2.899110607774555
84,697320.0,-3.070276843703256
85,705512.0,-2.4741311361275717
86,713704.0,-4.150625957342756
87,721896.0,-3.006025409660613
88,730088.0,-2.8752255205742006
89,738280.0,-3.19682134682006
90,746472.0,-3.185722317081777
91,754664.0,-4.658773427655819
92,762856.0,-3.7581682226328263
93,771048.0,-2.79027584566824
94,779240.0,-4.769886746332278
95,787432.0,-4.489502897979173
96,795624.0,-4.124491904501125
97,803816.0,-3.5952579586324505
98,812008.0,-4.416319421137802
99,820200.0,-5.244930012532185
100,828392.0,-3.7901025206574888
101,836584.0,-3.196424614295049
102,844776.0,-3.7779103273515133
103,852968.0,-3.6857920136416924
104,861160.0,-2.603148085458586
105,869352.0,-3.9215323296725764
106,877544.0,-2.6436372947595466
107,885736.0,-3.53227581699287
108,893928.0,-3.009503393516461
109,902120.0,-3.661803240865618
110,910312.0,-4.038409283789007
111,918504.0,-4.04469068756664
112,926696.0,-4.289321167671199
113,934888.0,-4.490445440226862
114,943080.0,-3.7782627517094234
115,951272.0,-3.540507708286029
116,959464.0,-3.7843433384917313
117,967656.0,-2.9504303659207487
118,975848.0,-3.2679930371679986
119,984040.0,-5.050944149016795
120,992232.0,-4.673847787571513
121,1000424.0,-3.562066283121563
122,1008616.0,-3.9372880800996493
