,timestep,reward
0,2024.0,-3.2095558686138244
1,3048.0,-21.00010619744821
2,4072.0,-41.76006286962568
3,5096.0,-15.243752673260184
4,6120.0,-4.829771981640575
5,7144.0,-3.9108897738850485
6,8168.0,-4.651902719207007
7,9192.0,-3.1522666003664206
8,10216.0,-3.998053681319734
9,11240.0,-4.281309398375116
10,12264.0,-7.353693434704588
11,13288.0,-10.490484120877515
12,14312.0,-7.48252176705644
13,15336.0,10.476582123158785
14,16360.0,-2.7792706210533176
15,17384.0,1.5797086739304314
16,18408.0,1.6852974506998377
17,19432.0,-0.3118430054185065
18,20456.0,-0.25881261650670684
19,21480.0,-0.8433686697438312
20,22504.0,0.5591264866329071
21,23528.0,-2.0556930200000965
22,24552.0,-0.7080135440819525
23,25576.0,-1.4839545889008885
24,26600.0,-0.5512251326987662
25,27624.0,-0.8084708615947045
26,28648.0,-1.0176038444947237
27,29672.0,-1.8781169493912417
28,30696.0,-2.247418118361008
29,31720.0,-1.9406631545625246
30,32744.0,0.5191412299566694
31,33768.0,-0.30584607119395596
32,34792.0,-0.07537944523992494
33,35816.0,-0.8473812838074304
34,36840.0,-0.8884288571057847
35,37864.0,0.2224273956319878
36,38888.0,-0.4902526500182268
37,39912.0,-1.4146671279718521
38,40936.0,-0.5111375564978576
39,41960.0,-0.21868666627746516
40,42984.0,-0.9345006785786263
41,44008.0,1.4972256337318002
42,45032.0,0.34327471159810674
43,46056.0,0.356987038295441
44,47080.0,-0.7398237362739328
45,48104.0,-0.46452182714345225
46,49128.0,-0.25230823428442367
47,50152.0,-0.1021200707750015
48,51176.0,0.30267899114723396
49,52200.0,-0.6264538329173918
50,53224.0,1.3740513587582255
51,54248.0,-0.634217904210246
52,55272.0,-0.510921269632979
53,56296.0,-0.34694037696560504
54,57320.0,-0.7094243269171656
55,58344.0,-1.9341507476832642
56,59368.0,-0.9339768972697435
57,60392.0,0.189099342459806
58,61416.0,-0.7117211601255745
59,62440.0,-1.4959329444156195
60,63464.0,0.1601541422769192
61,64488.0,-0.04013213309817623
62,65512.0,0.8779315947755639
63,66536.0,-1.1291689240012093
64,67560.0,-1.9819132721317019
65,68584.0,0.283667994936908
66,69608.0,-1.204492231887491
67,70632.0,-0.6766583055169416
68,71656.0,-1.041335376431693
69,72680.0,0.04154913003587712
70,73704.0,0.3070719651048694
71,74728.0,-2.011941280221958
72,75752.0,-0.991585377679759
73,76776.0,-1.5408589046852503
74,77800.0,0.4669628091196557
75,78824.0,-0.7597129906523358
76,79848.0,-1.1419883382138347
77,80872.0,-0.2747608507535573
78,81896.0,-0.5834514157286865
79,82920.0,1.3015841724135981
80,83944.0,-1.2113685193527122
81,84968.0,0.43202890741681915
82,85992.0,0.644127915543319
83,87016.0,-1.076894842737723
84,88040.0,-0.914859182235161
85,89064.0,-0.6163302054425427
86,90088.0,-0.9657372945470274
87,91112.0,-0.5797400810294189
88,92136.0,-0.731200181322417
89,93160.0,-0.39169174715733135
90,94184.0,0.8465039578910325
91,95208.0,-0.642165531520225
92,96232.0,-1.981943303542686
93,97256.0,-1.2624576319038483
94,98280.0,-1.407315225362047
95,99304.0,-0.9647787391356849
96,100328.0,-0.18182208116915133
97,101352.0,-1.272694604028746
98,102376.0,-0.9537199691278321
99,103400.0,-0.5029190216460363
100,104424.0,0.1871268318861837
101,105448.0,0.17326652206180343
102,106472.0,0.4513525095899624
103,107496.0,-0.40523910193538676
104,108520.0,-0.7296676915994096
105,109544.0,-0.21930794569222511
106,110568.0,-1.3503198479417544
107,111592.0,-0.819951203437592
108,112616.0,0.06938525651413974
109,113640.0,-0.21167089038225587
110,114664.0,0.4612995913821135
111,115688.0,-1.4935773560633143
112,116712.0,-1.3588865188464854
113,117736.0,-0.2936519984314765
114,118760.0,-1.0408787349549489
115,119784.0,-1.2618256060753419
116,120808.0,-0.8394630507590755
117,121832.0,-1.1032205223418932
118,122856.0,-1.734113356753737
119,123880.0,-0.8010543541383672
120,124904.0,-0.031917469588366075
121,125928.0,-0.5561649921865839
122,126952.0,-0.25736164292399216
123,127976.0,-1.0843905383915673
124,129000.0,-0.8242944600503264
125,130024.0,-0.03539564997203295
126,131048.0,-1.1140204690133666
127,132072.0,-0.438578209019594
128,133096.0,-0.9015309961691975
129,134120.0,-1.0406886163642641
130,135144.0,-1.2599321448956649
131,136168.0,-0.6068294209815907
132,137192.0,0.7826030534636008
133,138216.0,-1.0105387994307329
134,139240.0,-0.632617452384334
135,140264.0,0.10121152604605971
136,141288.0,-0.4168886431336031
137,142312.0,0.4358540002141359
138,143336.0,-0.751125026442419
139,144360.0,-0.216617776002396
140,145384.0,-0.6005595345531912
141,146408.0,0.5140973403332066
142,147432.0,0.04884788074947263
143,148456.0,-1.5572838549373806
144,149480.0,-0.37639550330578186
145,150504.0,-0.04879437017953958
146,151528.0,0.030261376417564344
147,152552.0,0.22973043655253056
148,153576.0,-0.34886901770391127
149,154600.0,-0.4957838363671875
150,155624.0,1.222589477591009
151,156648.0,-1.6410772822866366
152,157672.0,0.49746347594425544
153,158696.0,-1.8843029754669725
154,159720.0,-0.7236410066969325
155,160744.0,0.16486477095488533
156,161768.0,-0.006174633702846821
157,162792.0,-0.9356619173951669
158,163816.0,-1.010142310737078
159,164840.0,-0.05748031420016214
160,165864.0,0.19247949664634212
161,166888.0,-1.520898434954537
162,167912.0,-0.018632959185033104
163,168936.0,-0.13614411241356916
164,169960.0,0.07394159438857043
165,170984.0,-0.5792005825948756
166,172008.0,0.0848229187647423
167,173032.0,1.168117181189361
168,174056.0,-0.2822167936018607
169,175080.0,-0.22134097730892338
170,176104.0,-1.0843469221060333
171,177128.0,-0.342481325037287
172,178152.0,-0.4000147999027749
173,179176.0,-0.9484326202332989
174,180200.0,-0.2935918437644544
175,181224.0,-0.11764874089872768
176,182248.0,0.4395187392237688
177,183272.0,-0.8250673494076255
178,184296.0,0.1707728478509774
179,185320.0,0.05608735184088917
180,186344.0,-0.9629713054676889
181,187368.0,-1.2941034385736667
182,188392.0,-0.26852058111038657
183,189416.0,0.35835941008300887
184,190440.0,0.22930432079687113
185,191464.0,-0.8413365382871398
186,192488.0,-0.12637439971033085
187,193512.0,-0.7670236911887047
188,194536.0,-0.3783516165269757
189,195560.0,0.2536669153287972
190,196584.0,0.17800259610515007
191,197608.0,-0.2403801471625435
192,198632.0,-0.37065404368664556
193,199656.0,-1.902920621241943
194,200680.0,0.8598043209661209
195,201704.0,1.040402109341828
196,202728.0,0.3743348172224438
197,203752.0,-0.6388484685527174
198,204776.0,-0.3274457211303024
199,205800.0,-0.667727204723251
200,206824.0,-0.9495472071796487
201,207848.0,0.5723188777669291
202,208872.0,-0.32630465076717624
203,209896.0,-0.3870573722179327
204,210920.0,-0.020309511790017137
205,211944.0,-2.623803471408116
206,212968.0,0.7721925108006471
