,timestep,reward
0,2024.0,-2.3919317892904406
1,3048.0,-1.5921246088063339
2,4072.0,-1.4628201738418494
3,5096.0,-1.5095186505653817
4,6120.0,-0.25097164053625054
5,7144.0,-1.7739124431764002
6,8168.0,-0.7734847855151259
7,9192.0,-0.9615370255853141
8,10216.0,-1.617710576313967
9,11240.0,-0.971531649590909
10,12264.0,-3.31588031160681
11,13288.0,-2.402162038566835
12,14312.0,-1.2026784384308675
13,15336.0,-1.3186628275809036
14,16360.0,-1.4936230159310773
15,17384.0,-3.752144394444769
16,18408.0,-1.343784791057547
17,19432.0,-1.5478714526856663
18,20456.0,-1.3266825867836642
19,21480.0,-2.3552307148255838
20,22504.0,-2.8028858439795235
21,23528.0,-1.3855873362772273
22,24552.0,-1.4463387253189375
23,25576.0,-1.8034744991320961
24,26600.0,-3.034239039928084
25,27624.0,-1.2065532423338854
26,28648.0,-2.4569157206766032
27,29672.0,-0.9565743460910824
28,30696.0,-1.8436826616037338
29,31720.0,-3.7365539566501513
30,32744.0,-3.1130169591427803
31,33768.0,-1.1841702483889056
32,34792.0,-2.3466462291702466
33,35816.0,-3.228339867197336
34,36840.0,-3.112275984902154
35,37864.0,-2.00993781980151
36,38888.0,-2.665218853257753
37,39912.0,-3.051974405685648
38,40936.0,-1.7105848878154835
39,41960.0,-2.047809979300411
40,42984.0,-2.0708768459805342
41,44008.0,-3.134396714570126
42,45032.0,-2.8692264083345376
43,46056.0,-1.635699064303248
44,47080.0,-2.0774080737632223
45,48104.0,-2.781334897155086
46,49128.0,-1.1514088990708407
47,50152.0,-2.1776172524349895
48,51176.0,-1.3616854967765157
49,52200.0,-2.173281815506044
50,53224.0,-1.9027672519629772
51,54248.0,-2.3628833648310006
52,55272.0,-2.3663555375512737
53,56296.0,-1.5733794490991768
54,57320.0,-2.5225184987061167
55,58344.0,-3.480888476042797
56,59368.0,-0.9857287780913726
57,60392.0,-2.020914676269788
58,61416.0,-0.9472278147664136
59,62440.0,-2.869189920262921
60,63464.0,-1.8484332020761334
61,64488.0,-2.2135637234643277
62,65512.0,-1.6485044587243127
63,66536.0,-2.4557645856586987
64,67560.0,-2.484475928771929
65,68584.0,-2.1595265349248676
66,69608.0,-2.6255352069014735
67,70632.0,-1.8491794977076987
68,71656.0,-1.8230221967014604
69,72680.0,-2.135738466289971
70,73704.0,-1.7082886084949633
71,74728.0,-1.4180668408792876
72,75752.0,-2.8637066283302066
73,76776.0,-2.698072273279877
74,77800.0,-2.2412224063540926
75,78824.0,-2.654286724941021
76,79848.0,-2.609602309290213
77,80872.0,-2.6935342240071196
78,81896.0,-1.813929191229654
79,82920.0,-2.0907921217791325
80,83944.0,-2.421573913180819
81,84968.0,-1.7183164423140522
82,85992.0,-1.7064489548193018
83,87016.0,-3.4996856076429217
84,88040.0,-2.2064035967495252
85,89064.0,-1.5867336750135286
86,90088.0,-1.5657947052421253
87,91112.0,-2.124282650681898
88,92136.0,-1.4488894273312536
89,93160.0,-1.540790569481635
90,94184.0,-2.0939311774295866
91,95208.0,-2.560095565900716
92,96232.0,-0.7668174687734693
93,97256.0,-2.529100024454856
94,98280.0,-2.6628004951182853
95,99304.0,-2.5024582673958053
96,100328.0,-2.6807306875196852
97,101352.0,-1.6559841815091978
98,102376.0,-2.0367709106793295
99,103400.0,-1.0169617748011262
100,104424.0,-1.3089821486126738
101,105448.0,-1.062039852033753
102,106472.0,-2.2506803126037824
103,107496.0,-3.1054613274239333
104,108520.0,-2.2251148595887527
105,109544.0,-2.416569167560663
106,110568.0,-2.174289334962234
107,111592.0,-3.002398836424515
108,112616.0,-0.8130899524936477
109,113640.0,-2.434262666686806
110,114664.0,-1.576821634324123
111,115688.0,-1.8314213833212565
112,116712.0,-2.244939229271803
113,117736.0,-1.836754622830589
114,118760.0,-1.3393685477501447
115,119784.0,-3.4792277361434656
116,120808.0,-2.9571782482540985
117,121832.0,-0.6713320172491092
118,122856.0,-2.6386844076884692
119,123880.0,-2.6920018718241563
120,124904.0,-2.8796961396468825
121,125928.0,-3.134452508389877
122,126952.0,-2.7864674839126082
123,127976.0,-1.2607327844868574
124,129000.0,-3.2150084787315536
125,130024.0,-1.9758173301814506
126,131048.0,-3.3670217982395156
127,132072.0,-3.939615074819747
128,133096.0,-3.118692197413489
129,134120.0,-3.150611491107987
130,135144.0,-2.6953100811492123
131,136168.0,-2.6686672093612223
132,137192.0,-2.203245057380967
133,138216.0,-3.4791650089524375
134,139240.0,-1.6663465908893895
135,140264.0,-1.71099906019017
136,141288.0,-2.500294439162701
137,142312.0,-1.4146801389206447
138,143336.0,-1.186892742813258
139,144360.0,-3.694334792930979
140,145384.0,-0.682550369468058
141,146408.0,-1.620222958876493
142,147432.0,-2.9097906820586577
143,148456.0,-0.8911050779317566
144,149480.0,-2.9393836550120773
145,150504.0,-3.41662339469614
146,151528.0,-3.121481310924418
147,152552.0,-1.7599259903764957
148,153576.0,-2.4143096614128714
149,154600.0,-2.2127952958103037
150,155624.0,-4.082125762089163
151,156648.0,-2.7787620367915173
152,157672.0,-1.7147808670855247
153,158696.0,-1.2403834060725138
154,159720.0,-2.682784614215977
155,160744.0,-1.046954901115429
156,161768.0,-2.0255487309479916
157,162792.0,-2.422088693893088
158,163816.0,-2.847775496155945
159,164840.0,-1.8276651480585089
160,165864.0,-2.752556242130834
161,166888.0,-1.0519335315391767
162,167912.0,-3.045964759671838
163,168936.0,-3.1696825616483895
164,169960.0,-2.0245773962128375
165,170984.0,-1.688738786102164
166,172008.0,-1.4608895829941704
167,173032.0,-2.1969749821477036
168,174056.0,-2.0334416527394295
169,175080.0,-2.438964484897977
170,176104.0,-2.258635317139912
171,177128.0,-1.3163719375451473
172,178152.0,-1.8968377242392158
173,179176.0,-1.7928460168071125
174,180200.0,-1.9794120280748146
175,181224.0,-2.3023768189893388
176,182248.0,-1.2106117441732005
177,183272.0,-0.8685418518809251
178,184296.0,-0.7720752398611546
179,185320.0,-2.0596748078398153
180,186344.0,-1.4837359228351783
181,187368.0,-1.1363273349365626
182,188392.0,-1.912297391523948
183,189416.0,-2.2591979542818286
184,190440.0,-1.3042010538780036
185,191464.0,-1.4335135470826594
186,192488.0,-2.0069597020442087
187,193512.0,-3.1482133298353148
188,194536.0,-1.3057397659410688
189,195560.0,-0.9682895117862153
190,196584.0,-2.046208350178927
191,197608.0,-2.0739523203935146
192,198632.0,-2.6903379057826697
193,199656.0,-2.58617532627109
194,200680.0,-0.7959585461365883
195,201704.0,-1.2543281430923283
196,202728.0,-1.8344294109923869
197,203752.0,-1.3926921433870585
198,204776.0,-1.2945396201981323
199,205800.0,-1.8362983685634913
200,206824.0,-1.560634618622189
201,207848.0,-1.8817566904147565
202,208872.0,-1.6426299978733392
203,209896.0,-0.13112417262661538
204,210920.0,-2.2873087511403667
205,211944.0,-1.4811810676120623
206,212968.0,-2.496361469218592
207,213992.0,-1.9297954765361578
208,215016.0,-2.0562362618401395
209,216040.0,-1.1017528455278014
210,217064.0,-0.8078666045612543
211,218088.0,-2.498852394327765
212,219112.0,-2.456286555668773
213,220136.0,-1.5439888863637887
214,221160.0,-1.642736220616788
215,222184.0,-0.9149888237184334
216,223208.0,-1.696916905647139
217,224232.0,-2.1724124302540306
218,225256.0,-2.917265741167917
219,226280.0,-1.6503583226680947
220,227304.0,-1.8044761300602192
221,228328.0,-2.0249338549500218
222,229352.0,-2.9913676068727
223,230376.0,-2.295684098989199
224,231400.0,-3.2350503670772985
225,232424.0,-2.1247118545922974
226,233448.0,-2.2850800438031644
227,234472.0,-1.9883065910176272
228,235496.0,-1.6805524461848977
229,236520.0,-1.528775135926774
230,237544.0,-1.6751976133278474
231,238568.0,-3.0330795503092793
232,239592.0,-1.8389815423107483
233,240616.0,-2.7495456109026066
234,241640.0,-2.267498915031774
235,242664.0,-2.532590342721289
236,243688.0,-2.22191690429744
237,244712.0,-2.227939752714562
238,245736.0,-2.26652861949295
239,246760.0,-1.7742538158896886
240,247784.0,-1.3515376505033516
241,248808.0,-1.5130777341459225
242,249832.0,-2.7325779275135873
243,250856.0,-1.7483145889250613
244,251880.0,-2.4350636386988107
245,252904.0,-2.433127865956373
246,253928.0,-2.119740124499999
247,254952.0,-1.7535890105547982
248,255976.0,-2.786745559454581
249,257000.0,-2.5030738827041032
250,258024.0,-1.7722441095775174
251,259048.0,-2.7898986766664797
252,260072.0,-1.2197016145565964
253,261096.0,-1.8329556654339807
254,262120.0,-1.2227506527484968
255,263144.0,-1.7913052587863507
256,264168.0,-1.399391646731923
257,265192.0,-0.6829083227024382
258,266216.0,-1.9699035064485573
259,267240.0,-1.6232361029472095
260,268264.0,-1.5002998133502143
261,269288.0,-2.8986395624779546
262,270312.0,-2.0103796438911146
263,271336.0,-3.0517244362962987
264,272360.0,-1.218071325392104
265,273384.0,-3.091339644594016
266,274408.0,-1.5711277235230259
267,275432.0,-0.8221747867952559
268,276456.0,-2.010402416601873
269,277480.0,-2.2284444284542673
270,278504.0,-1.6956998761265545
271,279528.0,-2.581080807888078
272,280552.0,-0.9083726414654242
273,281576.0,-1.4570486424211804
274,282600.0,-0.7277503212299464
275,283624.0,-0.9723833994266934
276,284648.0,-2.4953279955116563
277,285672.0,-2.188174413209964
278,286696.0,-3.59744277911759
279,287720.0,-2.0365378022221483
280,288744.0,-1.4130528605784263
281,289768.0,-2.3801041071547573
282,290792.0,-0.9998460613485836
283,291816.0,-1.0473497753539425
284,292840.0,-0.7405852629246157
285,293864.0,-2.091106189594902
286,294888.0,-1.811732555791113
287,295912.0,-1.2888026478928754
288,296936.0,0.36317772098070816
289,297960.0,-1.5849795757996463
290,298984.0,-1.6363293089158377
291,300008.0,-1.3105311584495403
292,301032.0,-0.6612609549597245
293,302056.0,-2.613136978970003
294,303080.0,-0.6530867042749093
295,304104.0,-0.9325046467486809
296,305128.0,-2.3594497426817114
297,306152.0,-1.5369728016232278
298,307176.0,-1.7866455303364053
299,308200.0,-1.4197816193695922
300,309224.0,-1.3873704516641723
301,310248.0,-2.0838602165846694
302,311272.0,-1.114674889730199
303,312296.0,-0.8287774231800523
304,313320.0,-0.7819862487232815
305,314344.0,-0.5292544255011374
306,315368.0,-0.2294213428408512
307,316392.0,-1.1564010235025879
308,317416.0,-0.178775301363993
309,318440.0,-1.7822234144483848
310,319464.0,-1.178655745743382
311,320488.0,-0.8255131591413274
312,321512.0,-1.040551196368602
313,322536.0,-1.1590930948361235
314,323560.0,-1.3824914412598996
315,324584.0,0.20248111255785736
316,325608.0,-0.8015317025771658
317,326632.0,-0.40289830689965195
318,327656.0,-1.5518810519126338
319,328680.0,-0.38312272265446773
320,329704.0,-1.7401611647821356
321,330728.0,-0.8470580068322896
322,331752.0,-1.5305057959200212
323,332776.0,-0.7041296113792317
324,333800.0,-1.778856213299966
325,334824.0,-1.5148339358467815
326,335848.0,-0.3177233111457137
327,336872.0,-1.3774534430580656
328,337896.0,-1.986558911441065
329,338920.0,-2.300197205105483
330,339944.0,-0.11114270297757525
331,340968.0,-0.4388235094314252
332,341992.0,-1.5477253204348866
333,343016.0,-0.9269400920275899
334,344040.0,-2.0383906029485175
335,345064.0,-1.158035439891566
336,346088.0,-1.160940634214468
337,347112.0,-0.8260943847346581
338,348136.0,-1.2447891999922713
339,349160.0,-2.0710625813715327
340,350184.0,-1.5764923336163696
341,351208.0,-1.783315693772009
342,352232.0,-2.424929769203362
343,353256.0,-1.7978418182412441
344,354280.0,-2.344650231969854
345,355304.0,-2.424988112655138
346,356328.0,-1.6447088889282224
347,357352.0,-1.9273313043754712
348,358376.0,-1.4456187975826098
349,359400.0,-1.5690629621326118
350,360424.0,-1.446794970720324
351,361448.0,-1.9504037275539396
352,362472.0,-2.3153240442791776
353,363496.0,-2.0857644271284554
354,364520.0,-2.2716472658610654
355,365544.0,-1.8802228605830646
356,366568.0,-2.6467896210034216
357,367592.0,-1.8959955511247415
358,368616.0,-2.2165305778465982
359,369640.0,-1.8955751436227153
360,370664.0,-1.3105895538810526
361,371688.0,-2.687135446760333
362,372712.0,-1.9960378854755578
363,373736.0,-3.309192831085196
364,374760.0,-1.808301267847074
365,375784.0,-1.4677412471352937
366,376808.0,-2.6388906503633107
367,377832.0,-1.6345765187640509
368,378856.0,-2.2627003174463827
369,379880.0,-2.544563981976039
370,380904.0,-2.1303966917368666
371,381928.0,-0.24112810422233133
372,382952.0,-1.829679442022053
373,383976.0,-2.819961395843148
374,385000.0,-1.7625261289325036
375,386024.0,-1.5519217081733139
376,387048.0,-1.485524521006959
377,388072.0,-2.409288662176358
378,389096.0,-1.4226074506996518
379,390120.0,-2.2552258088071606
380,391144.0,-2.7675845111835162
381,392168.0,-2.0490728844019834
382,393192.0,-1.0223729388941922
383,394216.0,-2.017721919872674
384,395240.0,-1.9671240356115975
385,396264.0,-1.198413122314816
386,397288.0,-2.12410090634046
387,398312.0,-2.1973896995076023
388,399336.0,-3.083492773071094
389,400360.0,-0.2833583406256768
390,401384.0,-2.1777053496543144
391,402408.0,-2.2117237163584984
392,403432.0,-0.7720126988358418
393,404456.0,-2.157184127155999
394,405480.0,-1.9984897292667796
395,406504.0,-0.7968540555815661
396,407528.0,-1.706036128265529
397,408552.0,-1.467600364746077
398,409576.0,-0.8406670961953167
399,410600.0,-1.4263947941516082
400,411624.0,-1.5451491129478903
401,412648.0,-2.071661493876016
402,413672.0,-1.5226076232344536
403,414696.0,-2.0699335178989506
404,415720.0,-1.201776555870515
405,416744.0,-1.4892585351467824
406,417768.0,-2.0348924293188158
407,418792.0,-2.882825212149161
408,419816.0,-1.8278582925089841
409,420840.0,-1.0565758670678258
410,421864.0,-3.680770080233049
411,422888.0,-2.3878835116729595
412,423912.0,-1.295570611419738
413,424936.0,-1.7651649674235497
414,425960.0,-1.9278583521272736
415,426984.0,-1.5463899757410746
