,bthigh,bshin,bfoot,fthigh,fshin,ffoot
0,0.01641401856704172,0.0077219499022491865,0.03732143867609247,0.017839246120692,-0.021676163526404706,-0.013200516152921438
1,0.07559159132198628,-0.007786724071095576,0.06600025655563818,0.17861842553106816,-0.015760723120933053,-0.20553819383762575
2,0.17112349318531775,-0.021181588788603586,0.011540845169735213,0.30426785723239547,0.030145956851334945,-0.38869811246715824
3,0.1324463644278578,-0.009224630103605087,0.15050802747631925,0.32670371092656986,0.07007668572680431,-0.4340134962051378
4,-0.0366343375036939,0.05545754432737705,0.08765940368867296,0.2281844304540466,0.12383973165316184,-0.2379275192242055
5,-0.15324070504750373,0.024104087320387095,-0.04183316948244656,0.05862438738789236,0.16091433172812777,0.09988327871899987
6,-0.18002466961080812,0.03486367147696988,-0.059987232771514166,-0.15580502092644,0.11206255049919416,0.27684161732125956
7,-0.15680096769760177,0.10359017073487053,-0.11912839024673692,-0.25607883751682464,0.016957479467808786,0.16509858759055118
8,0.043665905341119825,0.02943099667973822,-0.1843365138689841,0.03341601755480671,-0.0793602663619079,-0.18654971666306203
9,0.17059975784036296,-0.0800658031271055,0.12746976227923104,0.31679936075821175,0.17730459538973953,-0.42628780814860356
10,-0.12419746513607521,0.058098983678834246,0.221872784673784,0.18423957231162696,0.4048560798852086,-0.45817060981972146
11,-0.3054710023028784,0.09099838513146703,-0.07284131984368672,-0.0009692074807398018,0.4431180035632788,0.027386000522891668
12,-0.1948423711123593,0.029230559211997444,-0.10992347208091274,-0.141900000544371,0.15065632481998592,0.48452089617215277
13,-0.07941461030487248,0.07306577516385572,-0.026872706952564145,-0.22614419109237538,-0.0715109320281849,0.3646169777361996
14,0.17300190110613217,0.07772903317604506,-0.13163166841711782,0.08956803580446888,-0.12801991308240046,-0.24748735317685494
15,0.35198736561718197,-0.016636677667123855,0.2157647048264889,0.44892225652655116,0.29260506391962865,-0.5596561778120908
16,-0.17840445391535756,0.17409407517224204,0.2290500435462598,0.031102779672243924,0.9228638391816898,-0.0904855705592921
17,-0.3533303581846071,0.06626999389637847,-0.09972912502502818,-0.07490741370301156,0.6521205475130933,0.6031600041509751
18,-0.22659433296180528,-0.03585138285095935,0.017428728305818396,-0.0850390798818598,0.11020500233445077,0.4543762036730461
19,0.09028665964374231,0.07908802392522782,-0.13935456470015728,0.08810429049432925,-0.2887562962815199,-0.05677079956063062
20,0.545750932602343,-0.09609445945811776,-0.14248382139762095,0.41008315732603484,0.024954224248812287,-0.5445852324550016
21,0.058010787134801095,0.09007200788020626,0.34744090937827987,0.05095570422276953,0.7339010772041481,-0.20644428230908682
22,-0.5183170606546446,0.17696443284491964,-0.1369657783050221,-0.12064674205803219,0.7708908865935411,0.3310250788992415
23,-0.3929973995883197,-0.022063465293783033,-0.21212707808249892,-0.05585370548777221,0.35384442301252217,0.5501317035787482
24,-0.0035553449157808767,0.07502437822229543,-0.2013580018792935,0.2564918200602291,-0.21749383001702208,0.038721865024751695
25,0.3907847228241161,0.01726651841644951,-0.23182051033694412,0.5378424508783605,-0.07109102179350159,-0.553924409775966
26,0.13297418254954746,0.059362927662092266,0.4511558851679275,0.24475307650058625,0.5810712183660293,-0.27821872912306583
27,-0.4477401510966023,0.10981897324849851,-0.03375611515004304,-0.19534727676834357,0.8167634802566754,0.25210104100839037
28,-0.47858007227368127,-0.13714306434034162,-0.13162444990748232,-0.26883422825709535,0.2077572341684645,0.5374227395978344
29,-0.1511479498968012,-0.053055562648209535,-0.03504707348731023,0.10809093643251358,-0.43829109105144015,0.04221308464311482
30,0.41727856911919475,-0.3526871752769881,-0.2370576311901112,0.5684235950968859,-0.24288323406636725,-0.5549178765618724
31,0.3119098163103785,-0.24847576228283286,0.40054536372679617,0.5262179077981685,0.2177091420917449,-0.49660001950422294
32,-0.3437600184429557,0.24640226924765918,-0.004975479875829192,0.15176739937913603,0.7550871983880765,-0.05696835192397058
33,-0.5144615721060503,0.015999230150345087,-0.19532356900880393,-0.03806900933835132,0.4899215345439193,0.6053511834428535
34,-0.3451160323551576,-0.10805166037589826,0.053195086592003275,-0.16808851039598266,0.01287898880691217,0.28617978933673655
35,0.1395753800253573,0.037569842255640584,-0.2151008042450182,0.04549446417335258,-0.32035023830150194,-0.34744994759096903
36,0.684172885557079,-0.06475623245277354,-0.12284486785807866,0.4364189412659217,0.025294960213737533,-0.5037498746672466
