,bthigh,bshin,bfoot,fthigh,fshin,ffoot
0,0.02691577868923009,0.01368085693962216,0.055715186817172434,-0.041372735760453846,0.06565962919438967,-0.012175807552561502
1,-0.06291498368624143,0.043238773153943845,0.013372370625946737,-0.16922471262890343,0.07682598532516494,-0.011310879039684711
2,-0.1677087868820116,0.1295222972198193,0.08315860659247548,-0.21207473375966485,0.05636454392736524,-0.020682068817055886
3,-0.09934098686417608,0.09181460753006372,0.1372999655170198,-0.10430684247813572,0.0496244796554285,0.006108345591043483
4,0.09373268691947305,-0.041466969535056304,-0.013381626521705216,-0.023706221628791536,-0.08853718553400455,-0.007165890900047062
5,0.23464366522799657,-0.18072325999091912,0.1738501720568479,-0.27277499848064923,-0.11402418701928062,-0.06609738936246884
6,-0.14920109752188077,0.2496230551116685,0.2667127199255146,-0.7341582403032213,0.03704050547931595,-0.1675732423751125
7,-0.566988187029946,0.6431736451185951,0.4499444790692353,-0.6573418970961694,-0.08429845708298364,-0.1886804693253217
8,-0.07484459193857482,0.5056856796509723,0.35659712717523206,-0.2591720263937246,-0.25004514860053334,-0.21746817757811432
9,0.64637870092625,-0.18787919031478928,0.41427749957605065,-0.2493162287814159,-0.3437012898392639,-0.08593781038945256
10,0.5760734465378966,-0.3273204575382828,0.4160089057671508,-0.7340454975209167,-0.15308575029825078,-0.11788114321568875
11,-0.24910962111735604,0.48288984934222623,0.3508952183496984,-0.8310610195390155,0.007332138424456833,-0.1621820342392231
12,-0.4230453005653071,0.734901414941393,0.4158499357621345,-0.14985461429377042,-0.2440094804036342,-0.2507395033281435
13,0.356318844707102,0.12554691826456663,0.4879090915225865,0.059148218907885866,-0.17115672744038046,-0.04689225838958716
14,0.6607134141001791,-0.5609945757321427,0.583894651410684,-0.3914236185760406,-0.08855401190505097,-0.04353889962288022
15,-0.1436264315957821,0.2886949961062927,0.22381223363242464,-0.9814543572359079,0.05829498363131719,-0.39866299234510016
16,-0.579328034178932,0.7548655237016326,0.2570492381316895,-0.5713076955142368,0.1554359505047255,-0.18887784007813585
17,0.20930831950677306,0.009538169433610882,0.46887316014858044,-0.20320222906406332,0.14654774275051177,0.25253881089322444
